PK_UID;Inst_Type;LandCode;Inst_Naam;Inst_id;EPRTR_id;lon;lat;Act_Code;Act_Group;Act_Class;Inrichting;Stad;Regio;StraatNaam;nr;MWth;StartDatum;VollastUr0;Categorie;Raffinage;Biomassa;Kolen;VastOverig;Vloeibaar;Aardgas;GasOverig;Totaal_TJ;SO2_ton;NOx_ton;Stof_ton;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1382;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_3_BA-114;NL.RIVM/051104026.PART;NL.RIVM/000051104.FACILITY;3.77448999990486;51.343700003905674;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.3;1971-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1315.17;1315.17;0.0;63.8;0.44;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1391;LCP;NL;Dow Benelux BV (Hoek),Dow_P&U_Boiler_5;NL.RIVM/051104027.PART;NL.RIVM/000051104.FACILITY;3.779700000466579;51.34147000317582;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;285.0;1978-01-01;8784.0;Boiler;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1400;LCP;NL;Dow Benelux BV (Hoek),Trinseo_SMP_CF-111/112+121;NL.RIVM/051104028.PART;NL.RIVM/000051104.FACILITY;3.7744399995805793;51.340350003418216;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;59.9;1991-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1409;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-103,Dow_Ethyleen_1_BA-104;NL.RIVM/051104031.PART;NL.RIVM/000051104.FACILITY;3.779189999671698;51.3436900037979;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;64.8;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;881.83;881.83;0.0;13.0;1.98;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1418;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-105,Dow_Ethyleen_1_BA-106;NL.RIVM/051104032.PART;NL.RIVM/000051104.FACILITY;3.7794699995528624;51.343940003287834;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;64.8;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;956.79;956.79;0.0;16.4;1.89;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1427;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-107,Dow_Ethyleen_1_BA-108;NL.RIVM/051104033.PART;NL.RIVM/000051104.FACILITY;3.7794900005317915;51.34370000385786;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;64.8;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;869.82;869.82;0.0;18.1;1.93;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1436;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-111,Dow_Ethyleen_1_BA-112;NL.RIVM/051104034.PART;NL.RIVM/000051104.FACILITY;3.7800599995814053;51.34394000375286;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;64.8;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;938.12;938.12;0.0;20.3;2.09;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1445;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-113,Dow_Ethyleen_1_BA-114;NL.RIVM/051104035.PART;NL.RIVM/000051104.FACILITY;3.7800899997984345;51.34371000359212;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;64.8;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1034.99;1034.99;0.0;18.4;1.72;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1454;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-115,Dow_Ethyleen_1_BA-116;NL.RIVM/051104036.PART;NL.RIVM/000051104.FACILITY;3.7803700003486016;51.34394000392214;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;64.8;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;886.97;886.97;0.0;19.3;1.18;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1463;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BA-117,Dow_Ethyleen_1_BA-118;NL.RIVM/051104037.PART;NL.RIVM/000051104.FACILITY;3.7803899995027215;51.34370000345833;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;64.8;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;488.7;488.7;0.0;8.6;1.37;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
1472;LCP;NL;Dow Benelux BV (Hoek),Dow_Ethyleen_1_BF-602a,Dow_Ethyleen_1_BF-602b;NL.RIVM/051104038.PART;NL.RIVM/000051104.FACILITY;3.779429999498905;51.344160003912314;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Dow Benelux BV (Hoek);Hoek;Zeeuwsch-Vlaanderen;Herbert H. Dowweg;5;72.0;1969-01-01;8784.0;Others;N;0.0;0.0;0.0;0;0.0;1079.1;1079.1;0.0;35.6;0.0;2024;;GM0715;;;;GM0715;;;;GM0715;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
